paper_id,cluster
9804019,2
9206103,2
9511188,2
9410132,2
9806181,2
9808181,2
9805208,2
9806141,2
9705090,2
9809167,2
1132,1
9506104,2
9911229,2
9210062,2
9211047,2
9303015,2
9501072,2
1133,1
9908193,2
9702030,2
9612077,2
9806059,2
9812097,2
9507011,2
9808159,2
1134,1
9506097,2
9903249,2
9904044,2
9912037,2
9201070,2
9309067,2
9401027,2
9603024,2
9612160,2
9703094,2
9705010,2
9705205,2
9707171,2
9807107,2
9808019,2
9605107,2
9611150,2
9808113,2
9811173,2
9803091,2
9904014,2
9711103,2
9909077,2
1135,1
9911186,2
9607082,2
9612022,2
9705025,2
9601011,2
9801106,2
9803203,2
9804114,2
9510138,2
9803164,2
9707142,2
9710010,2
9710137,2
9806149,2
9810110,2
9812159,2
9811179,2
9906119,2
9907090,2
1136,1
9507059,2
9611054,2
9705172,2
9802019,2
9803012,2
9803025,2
9806206,2
9810178,2
9303001,2
9304086,2
9410095,2
9411231,2
9604135,2
9611082,2
1137,1
9412234,2
9206035,2
9712051,2
9306042,2
1138,1
9811155,2
9906051,2
9910011,2
9910016,2
9910197,2
9912210,2
9610026,2
9507003,2
9804182,2
9701064,2
9804053,2
9807206,2
9808146,2
9807034,2
9903162,2
9809090,2
9811209,2
9904076,2
9812197,2
9906099,2
9906188,2
9907088,2
9902047,2
9907106,2
9908163,2
9908171,2
9911222,2
9912250,2
1140,1
9911148,2
9912023,2
9805059,2
9911065,2
1141,1
9505012,2
1142,1
9803154,2
9806043,2
9807059,2
9810040,2
9902188,2
9906145,2
9908054,2
9909183,2
9502149,2
9508140,2
9705107,2
9705181,2
9703036,2
9704002,2
9704163,2
9603129,2
9705027,2
9612195,2
9704027,2
9510045,2
9803130,2
9610122,2
9410112,2
9511112,2
1144,1
9907100,2
9907145,2
9911153,2
9601067,2
9611169,2
9407108,2
9601058,2
9611181,2
9811116,2
9903146,2
9404009,2
9804027,2
9208007,2
9404023,2
9705211,2
1145,1
9803132,2
9912156,2
9311037,2
9902126,2
9902183,2
9907062,2
9908070,2
9908093,2
1146,1
9812233,2
9906241,2
9504028,2
1147,1
1148,1
9401149,2
9605001,2
9606001,2
9304005,2
9302008,2
9311121,2
9312186,2
9401099,2
9404075,2
9501077,2
9501142,2
9502120,2
9503093,2
9505192,2
9506115,2
9509163,2
9603095,2
9604115,2
9604169,2
9404138,2
1149,1
9403181,2
9606142,2
9209115,2
9304046,2
9403177,2
9411055,2
9510213,2
9512103,2
9609092,2
1150,1
9906142,2
9410024,2
9307195,2
9511042,2
9705092,2
9706197,2
9707119,2
9709202,2
9712007,2
9301055,2
9308018,2
9406071,2
9502124,2
9502143,2
9510220,2
9511049,2
9603049,2
9603187,2
9604195,2
9608093,2
9610038,2
9610098,2
9704051,2
9711007,2
9801104,2
9804115,2
9804157,2
9810038,2
9810081,2
9811025,2
9811145,2
9903149,2
9904137,2
9905112,2
9905117,2
1151,1
9411051,2
9412229,2
9807085,2
9206046,2
9404050,2
9404192,2
9406020,2
9411053,2
9310058,2
9409176,2
9603010,2
9510047,2
9503043,2
9605225,2
9703086,2
9704117,2
9709152,2
1152,1
9911107,2
9301060,2
9512216,2
9601076,2
9705123,2
9707129,2
9806077,2
1153,1
1154,1
9807099,2
1155,1
1156,1
2113,3
9605048,2
9608181,2
9811043,2
9508149,2
9706139,2
9707016,2
9405187,2
9501124,2
9501137,2
9504123,2
9508052,2
9211044,2
9610175,2
1157,1
9806124,2
9903212,2
9906126,2
9910164,2
9208056,2
9502069,2
9602062,2
9606091,2
9608010,2
9803107,2
9508173,2
9512004,2
9906148,2
9907083,2
1158,1
9202047,2
9203047,2
9303009,2
9405153,2
9608063,2
9205072,2
9210040,2
9212048,2
9402074,2
9407055,2
9509170,2
9601163,2
9605127,2
9207019,2
9209034,2
9308144,2
9308153,2
9405121,2
9408158,2
9411077,2
9502021,2
1159,1
9908089,2
1161,1
9912055,2
9201002,2
9201016,2
9206029,2
9309023,2
9506027,2
9510117,2
9702043,2
9705035,2
9706221,2
9708046,2
9801073,2
9806233,2
9811051,2
9902097,2
9411179,2
3058,3
9907115,2
9803018,2
9907012,2
9907032,2
1162,1
9303153,2
9407026,2
9410105,2
9412113,2
9503155,2
9203019,2
9204028,2
9212038,2
9209049,2
9307111,2
9402066,2
9405028,2
9412143,2
1163,1
9903040,2
9903116,2
9905079,2
9909189,2
9911072,2
9601146,2
9704012,2
9704028,2
9606037,2
9611055,2
9805161,2
9810067,2
9902142,2
9501043,2
9704022,2
9712087,2
9712132,2
9907176,2
9910139,2
1164,1
9301013,2
9410126,2
9504020,2
9506085,2
1165,1
9212155,2
9809108,2
9812024,2
9908048,2
9601089,2
9803066,2
9205012,2
9511021,2
1166,1
9802107,2
9810042,2
9901078,2
9902010,2
1167,1
1168,1
9309144,2
9309154,2
9312212,2
9403094,2
9405011,2
9410228,2
9505039,2
9510224,2
9511125,2
9603140,2
9604078,2
9701014,2
9701123,2
9707111,2
9711156,2
9802007,2
9902205,2
9903087,2
9903088,2
9906235,2
9906240,2
9909224,2
9912092,2
9202073,2
9204064,2
9208063,2
9305091,2
9210128,2
9201010,2
9201011,2
9203043,2
9208044,2
9211066,2
9302139,2
9305100,2
9303101,2
9306010,2
9312213,2
9303026,2
9303038,2
9305090,2
9308060,2
9311074,2
9311132,2
9312031,2
9403168,2
9407047,2
9412170,2
9502041,2
9312210,2
9510165,2
9208031,2
9211090,2
9403190,2
9404056,2
9405096,2
9407018,2
9407134,2
9502029,2
9511052,2
9404173,2
9503133,2
9511070,2
9602005,2
9309033,2
9611158,2
9211089,2
9505074,2
9606063,2
9612238,2
9701148,2
9702138,2
9705229,2
9403001,2
9606071,2
9610198,2
9701004,2
9707120,2
9704205,2
9709001,2
9710248,2
9707017,2
9710146,2
9711108,2
9711194,2
9712039,2
9712062,2
9712109,2
9712110,2
9712177,2
9801036,2
9603178,2
9606144,2
9702182,2
9801149,2
9812078,2
9502091,2
9810031,2
9801061,2
9803126,2
9805051,2
9902030,2
9303047,2
9410188,2
9607213,2
9608013,2
9610207,2
9901089,2
9903252,2
9904121,2
9905010,2
9905053,2
9905224,2
9906027,2
9906029,2
9604080,2
9805098,2
9909126,2
1169,1
9712059,2
9510216,2
9604196,2
9608171,2
9706094,2
9706210,2
9709171,2
1170,1
9812225,2
9909194,2
9912030,2
9609192,2
9607238,2
9609234,2
9702044,2
1171,1
9512142,2
9605035,2
9610191,2
9310074,2
9401132,2
9409023,2
9411177,2
9502125,2
9504087,2
9505077,2
9508131,2
9508136,2
9509005,2
9510036,2
9511158,2
9512080,2
9604152,2
9608179,2
9609166,2
1172,1
9206114,2
9409108,2
9701107,2
9712222,2
9803104,2
9902192,2
9909031,2
9910102,2
9304050,2
9304051,2
9405087,2
9509024,2
9311189,2
9601135,2
9203065,2
9503227,2
9610003,2
9506120,2
9706017,2
9607115,2
9709039,2
9212143,2
9305134,2
9312169,2
9411085,2
9703026,2
9902053,2
9902085,2
9906114,2
9906219,2
9909104,2
1173,1
9808023,2
9904105,2
9908187,2
1174,1
9807191,2
9905192,2
9206106,2
9302122,2
9302136,2
9503140,2
1175,1
9707185,2
9801169,2
9802191,2
9803177,2
9809209,2
9811248,2
9512141,2
9512173,2
9608191,2
9702035,2
9702049,2
9702117,2
9309065,2
9404059,2
9408164,2
9511119,2
9602155,2
9609055,2
9610056,2
9508142,2
9710205,2
9802066,2
9610213,2
9611105,2
9709115,2
9807108,2
9602047,2
9810088,2
9907139,2
1176,1
9501066,2
9308023,2
9404191,2
9407005,2
9412074,2
9504083,2
9507017,2
9607146,2
9701085,2
9407101,2
9410136,2
9604084,2
9608045,2
9608136,2
9704173,2
9503097,2
9709022,2
9710018,2
9710070,2
9710188,2
9711049,2
9408023,2
9503149,2
9709066,2
9905211,2
9207054,2
9209102,2
9705147,2
9807241,2
9411214,2
9407064,2
9507139,2
9905030,2
9905205,2
1178,1
9912007,2
9912168,2
9710127,2
9709118,2
9712082,2
9705033,2
9902038,2
9910150,2
1179,1
9905175,2
9912073,2
9610045,2
9510123,2
9704172,2
9805014,2
9305025,2
9602096,2
9605173,2
9605176,2
9607126,2
9701035,2
9704175,2
9705061,2
9805060,2
9806111,2
9908044,2
9909082,2
9910117,2
9911160,2
1180,1
9405026,2
9410219,2
9803038,2
9805173,2
9304068,2
9308152,2
9309016,2
9310073,2
9311085,2
9406029,2
9408065,2
9509125,2
9604048,2
9501101,2
1182,1
1183,1
9302120,2
9304048,2
9406028,2
9506059,2
9903045,2
9210055,2
9212120,2
9301105,2
9303140,2
9305003,2
9305030,2
9311005,2
9806227,2
9304133,2
9309106,2
9503162,2
9810134,2
9708078,2
9712112,2
1184,1
9506147,2
9605066,2
9801082,2
9802185,2
9805172,2
9807218,2
9901006,2
9906198,2
9506050,2
9505088,2
9503186,2
9508002,2
9507082,2
9605178,2
9707197,2
9203023,2
9612240,2
9712054,2
9608054,2
9608135,2
9701170,2
9801159,2
9803217,2
9804029,2
9804038,2
9804086,2
9804104,2
9804105,2
9804151,2
9804197,2
9404140,2
9406208,2
9505070,2
1185,1
9202028,2
9307166,2
9405197,2
9412154,2
9512104,2
9201006,2
9206041,2
9207073,2
9211034,2
9211018,2
9301086,2
9301131,2
9305114,2
9311116,2
9312043,2
9403073,2
9411203,2
9505022,2
9507057,2
9501028,2
1186,1
9909155,2
9609183,2
9704067,2
9706074,2
9709137,2
9804068,2
9805144,2
9812128,2
9903155,2
1187,1
9812245,2
9906026,2
9908123,2
9704176,2
9810089,2
9603006,2
9604063,2
1188,1
1189,1
9805080,2
9908096,2
9701119,2
9701169,2
9709132,2
9709217,2
9711033,2
9711169,2
9305120,2
9805046,2
9806152,2
9706029,2
9711032,2
9805183,2
9901154,2
9902186,2
9909028,2
1190,1
9410152,2
9712129,2
9802090,2
9909087,2
9205097,2
9302003,2
9701009,2
9703118,2
1191,1
9901119,2
9912028,2
9912032,2
9706066,2
9709224,2
9801180,2
9806055,2
9807123,2
9811092,2
9410050,2
9902080,2
9907051,2
9505061,2
9810104,2
9906052,2
9909152,2
9910256,2
9510111,2
9602156,2
9607188,2
9709100,2
9710145,2
9711070,2
9802039,2
9809004,2
9809023,2
9312118,2
9312175,2
9406207,2
9703115,2
9908203,2
9409101,2
9908113,2
9910058,2
1194,1
9809065,2
9910160,2
9705047,2
9902040,2
9907101,2
9907191,2
9506105,2
9607203,2
9612173,2
9705219,2
9807194,2
9811011,2
9905070,2
9907224,2
9910022,2
9910028,2
9910033,2
9910067,2
1195,1
9803207,2
9611022,2
1196,1
9406083,2
9408002,2
9909169,2
9911032,2
9910085,2
1197,1
1198,1
9211092,2
9212085,2
9402156,2
9406179,2
9210122,2
1199,1
9404184,2
9605111,2
9904124,2
1200,3
9908166,2
9909089,2
9403192,2
9402148,2
9607157,2
9607131,2
9703131,2
9803197,2
9803192,2
9806012,2
9806177,2
1201,1
9909154,2
9909187,2
9910052,2
9910053,2
9211116,2
9212057,2
9408064,2
9803003,2
9712026,2
9712160,2
9907029,2
9711012,2
9711081,2
9804065,2
9806176,2
9809088,2
9811134,2
9812095,2
9904019,2
9904117,2
9907132,2
1202,1
9912093,2
9912290,2
9509091,2
9610128,2
9612013,2
9805025,2
9807125,2
1203,1
9707040,2
1204,1
9906056,2
9911123,2
9506033,2
9506095,2
9402106,2
9810136,2
9702178,2
9903231,2
9805150,2
9809133,2
9906073,2
1205,1
9911246,2
9607092,2
9801043,2
9710126,2
9712205,2
9710001,2
9712010,2
9803139,2
9710105,2
9801146,2
9808178,2
9801083,2
9806139,2
9909075,2
1206,1
9912058,2
9902032,2
9907007,2
1207,1
9512137,2
1208,1
9703003,2
9502114,2
9503003,2
9503150,2
9511058,2
9601050,2
9410177,2
9410184,2
9412226,2
9504114,2
9504115,2
9508021,2
9605047,2
9610165,2
9512204,2
9701150,2
9601147,2
1209,1
9901081,2
1210,1
9505166,2
9706056,2
9810246,2
9602024,2
1211,1
2076,3
4101,3
9136,3
9801152,2
9912288,2
2040,3
2091,3
2072,3
3300,3
4014,3
3118,3
9906038,2
9209070,2
9510127,2
9603044,2
9702075,2
9704199,2
9607001,2
9610031,2
9704050,2
9801151,2
4011,3
9907024,2
9908092,2
9910083,2
9910092,2
9911031,2
9911057,2
9911183,2
9911193,2
1212,1
9805141,2
9908016,2
9908130,2
9910087,2
9911021,2
9912204,2
9702031,2
9611119,2
9605221,2
9607137,2
9607138,2
9609027,2
9610106,2
9701057,2
9604113,2
9801207,2
9802005,2
9607172,2
9610139,2
9707198,2
9808087,2
9902070,2
9703075,2
9812042,2
9908017,2
9710245,2
9501036,2
9910143,2
9911190,2
1213,1
9906232,2
9908010,2
9910019,2
9912100,2
9912140,2
9912165,2
9212030,2
9410051,2
9512061,2
9612144,2
9610171,2
9508045,2
9610021,2
9703077,2
9704194,2
9708116,2
9802080,2
9802186,2
9811207,2
9903038,2
9903023,2
9402004,2
9406209,2
9706046,2
9905067,2
9907003,2
9908148,2
9909049,2
9909102,2
9706153,2
9910126,2
9910194,2
9702176,2
9705194,2
9907021,2
9906147,2
1214,1
9708001,2
9712068,2
9809113,2
9811143,2
9903234,2
9909143,2
9212037,2
9705062,2
9708093,2
9703104,2
9810203,2
9706185,2
9612220,2
1215,1
9912153,2
9912158,2
9212141,2
9302090,2
9402070,2
9510210,2
9608137,2
9804032,2
9709019,2
9808164,2
9811140,2
9812229,2
9903027,2
9912183,2
1216,1
9912051,2
9912076,2
9912222,2
9912264,2
9912292,2
9808031,2
9710066,2
9904063,2
9906223,2
9907113,2
1217,1
9812061,2
9405031,2
9405188,2
9405198,2
9512143,2
9609016,2
1218,1
9605018,2
9610090,2
9704034,2
1219,1
9603206,2
9801157,2
9803146,2
9808114,2
9506139,2
9506196,2
9509165,2
9407185,2
9607200,2
9609021,2
9609230,2
9610211,2
9611049,2
9611088,2
9702059,2
9703197,2
9512024,2
9705152,2
9707260,2
9708087,2
9708113,2
9709177,2
9711166,2
9801097,2
9804097,2
1220,1
9205092,2
1221,1
9209005,2
9210149,2
9405055,2
9607233,2
9703121,2
9705198,2
9810106,2
9904139,2
9309123,2
9201058,2
9206007,2
9308045,2
9402096,2
9410064,2
9505146,2
9508113,2
9509109,2
9601080,2
9604087,2
9605194,2
9606149,2
9607208,2
9611180,2
1222,1
9210060,2
9508175,2
9603190,2
9608190,2
9711140,2
9902008,2
9207025,2
9304141,2
9309142,2
9310188,2
9407148,2
9402084,2
9409141,2
9409142,2
9205045,2
9207018,2
9207102,2
9302134,2
9407069,2
9510226,2
9706006,2
9501079,2
2001,6
9808064,2
2002,6
9907095,2
9907144,2
9909088,2
9910111,2
9302080,2
9407008,2
9411219,2
9510180,2
9508090,2
9508151,2
9512148,2
9507041,2
9705215,2
9506071,2
9601171,2
9602145,2
9609152,2
9203069,2
9712061,2
9902189,2
9708109,2
9802151,2
9903213,2
9903110,2
2003,6
9802105,2
9804004,2
9805094,2
9806084,2
9809149,2
9902141,2
9903168,2
9301098,2
9410147,2
9606066,2
9607017,2
9707169,2
9802131,2
9202026,2
9207039,2
9509022,2
9404057,2
9902161,2
2004,6
9404186,2
9203066,2
9311143,2
9405086,2
9707149,2
9810168,2
2006,6
9904174,2
9202004,2
9211030,2
9305115,2
9306001,2
2007,6
9202036,2
9307013,2
9503063,2
9602108,2
9908202,2
9911001,2
9911066,2
9203070,2
9401003,2
9505119,2
9502126,2
9511166,2
9502009,2
9706124,2
9903267,2
9806191,2
9702067,2
9907046,2
9205061,2
9812066,2
9810204,2
2008,6
9908114,2
9912284,2
9603031,2
9509052,2
9704093,2
9512071,2
9503210,2
9610091,2
9407152,2
9202032,2
9307037,2
9408109,2
9611083,2
9506125,2
9705048,2
9707066,2
9802097,2
9812194,2
9710191,2
9911068,2
9202018,2
9506072,2
9508128,2
9405004,2
9407141,2
9604184,2
9612096,2
9705005,2
9807092,2
9301111,2
9602020,2
9609114,2
9706027,2
9711034,2
2010,6
9401039,2
9504025,2
9510151,2
9610023,2
9806038,2
9203067,2
9210011,2
9411091,2
9407119,2
2011,6
9210164,2
9301033,2
9308151,2
9505106,2
9506210,2
9503072,2
9211059,2
2012,6
9807170,2
9605020,2
2013,6
9612066,2
2014,6
9707067,2
9804142,2
9811071,2
9904160,2
9409182,2
9610030,2
9609168,2
9612211,2
9301101,2
9710084,2
9803125,2
2015,6
9507132,2
9910254,2
9904038,2
2016,6
9709044,2
9802187,2
9803191,2
9804067,2
9807182,2
9809103,2
9811037,2
9910001,2
9205099,2
9210061,2
9311129,2
9705225,2
9706002,2
9708007,2
9612083,2
9702048,2
9704171,2
9707141,2
9702169,2
9710032,2
9710057,2
9710192,2
9711010,2
9806109,2
9806166,2
9807071,2
9309134,2
9707261,2
9802173,2
9707199,2
9704135,2
9811165,2
9901158,2
9609216,2
9612130,2
9709225,2
9801053,2
9805115,2
9806214,2
2017,6
9702021,2
9806048,2
2019,6
9902090,2
9909226,2
9912259,2
9502024,2
9205022,2
9812083,2
9505037,2
9909111,2
2020,6
9504104,2
2021,6
9210045,2
9501052,2
9501097,2
9502116,2
9505160,2
9806231,2
9812190,2
9904125,2
9905198,2
9907146,2
9301102,2
9306073,2
9401105,2
9406154,2
9407078,2
9501065,2
9603181,2
9203026,2
9312096,2
9401103,2
9405035,2
9601044,2
9610229,2
9711074,2
9605105,2
9609082,2
9609084,2
9711026,2
9712150,2
9205043,2
9601030,2
9612103,2
9712008,2
9311015,2
9509020,2
9512106,2
9803035,2
9803204,2
9804024,2
9212009,2
9302097,2
9306075,2
9309128,2
9311065,2
9311108,2
9402092,2
9403038,2
9406094,2
9409019,2
9502102,2
9503002,2
9506058,2
9512179,2
9512208,2
9602006,2
9602175,2
9604018,2
9608043,2
9610173,2
9704064,2
9704162,2
9705159,2
9709165,2
9509053,2
9611096,2
9610065,2
9708129,2
2022,6
9412177,2
9712229,2
9408032,2
2023,6
2024,6
9805174,2
9810228,2
9812005,2
9302046,2
9504061,2
9708150,2
9408073,2
9809142,2
9811030,2
2025,6
9602054,2
9305012,2
9305131,2
9404150,2
9306107,2
9308073,2
9506116,2
9808067,2
2026,6
9504015,2
9801107,2
9209072,2
9408028,2
2027,6
9209048,2
9808049,2
9911138,2
9912066,2
9912077,2
2028,6
9306095,2
9206028,2
9810041,2
2029,6
9510152,2
9606090,2
9706148,2
9901027,2
9901104,2
9907109,2
9912206,2
9301024,2
9510033,2
9203080,2
9207042,2
9404125,2
9407147,2
9703012,2
9704040,2
9707215,2
9602011,2
9710141,2
9802009,2
9807195,2
9803188,2
9810025,2
9809109,2
9904022,2
9908147,2
9911156,2
9912108,2
2030,3
9903157,2
9905118,2
9907022,2
9612248,2
9702086,2
9709005,2
9710030,2
9802152,2
9801158,2
9807050,2
2031,3
9910082,2
9802041,2
9904005,2
9907030,2
9909056,2
2032,3
9902209,2
9310200,2
9311139,2
9312013,2
9403150,2
9404109,2
9405039,2
9405144,2
9405174,2
9804147,2
9202061,2
9211019,2
9303133,2
9306096,2
9707236,2
9804173,2
9804200,2
9804201,2
9811107,2
9510062,2
9806204,2
9810127,2
2033,3
2034,3
5245,3
8123,3
9110,3
103195,0
9312114,2
9403074,2
9403164,2
9411122,2
9412195,2
9511046,2
9512086,2
9604125,2
9604192,2
9609040,2
9609236,2
9611019,2
9611038,2
9701028,2
9702082,2
9704094,2
9704202,2
9705088,2
9705129,2
9707094,2
9708124,2
9709060,2
9712038,2
9801124,2
9802064,2
9802196,2
9803056,2
9803173,2
9809020,2
9810117,2
9811055,2
9811151,2
9901063,2
9902064,2
9905206,2
9906166,2
9907027,2
9908043,2
9908062,2
9912215,2
2231,3
6064,3
9601081,2
104221,0
107020,0
9401104,2
9310198,2
9310042,2
9408132,2
9404086,2
9303072,2
9403117,2
9411227,2
9503021,2
9505003,2
9507098,2
9411226,2
9503230,2
9511073,2
9305172,2
9306078,2
9501056,2
9501083,2
9502109,2
9411154,2
9609019,2
9511051,2
9507093,2
9411019,2
9511090,2
9602123,2
9610040,2
9611132,2
9610143,2
9511140,2
9605037,2
9607118,2
9404155,2
9611003,2
9802113,2
9605024,2
9712147,2
9505101,2
9605137,2
9612226,2
9705146,2
9210046,2
9707189,2
9710062,2
9802167,2
9807031,2
9902144,2
9903173,2
9812050,2
9404171,2
9612019,2
9705008,2
9707239,2
9908042,2
9607181,2
2035,3
9608082,2
9710210,2
9903057,2
9903111,2
9911158,2
9207107,2
9305152,2
9309052,2
9412072,2
9504088,2
9506076,2
9703160,2
9409025,2
9605144,2
9607064,2
9607095,2
9509043,2
9703198,2
9707075,2
9712254,2
9904026,2
2037,3
9606192,2
9908009,2
9804075,2
2038,3
9708051,2
2039,3
2041,3
9901036,2
9906091,2
2042,3
2043,3
9310201,2
9403045,2
9403112,2
9506005,2
9509015,2
9607003,2
9607147,2
9607224,2
9608027,2
9701051,2
9702102,2
9705009,2
9804133,2
9807024,2
9808151,2
9809119,2
9902017,2
9301063,2
9305045,2
9302132,2
9202053,2
9310037,2
9308007,2
9309002,2
9309003,2
9405160,2
9307026,2
9403021,2
9406165,2
9412073,2
9501089,2
9210151,2
9406096,2
9411049,2
9501075,2
9510003,2
9511037,2
9511038,2
9511156,2
9601039,2
9702135,2
9606007,2
9803170,2
2044,3
9909013,2
9204002,2
9510115,2
2045,3
9904096,2
9203078,2
9203081,2
9410150,2
9602072,2
9604141,2
9706163,2
2046,3
9910183,2
9812030,2
9907179,2
2047,3
9611078,2
9610100,2
9803105,2
2050,3
2051,3
9705136,2
9712080,2
9805013,2
9408081,2
9410067,2
9703128,2
9605207,2
9711189,2
9803250,2
2052,3
9907175,2
9909080,2
9507141,2
9803189,2
2053,3
9811183,2
2054,3
9911084,2
2055,3
9504067,2
9711184,2
9803153,2
9407182,2
9502066,2
9509086,2
9607065,2
9609202,2
9611077,2
9409183,2
9411224,2
9504066,2
2056,3
2057,3
9411095,2
9603191,2
9612203,2
9705197,2
9707047,2
9707212,2
9708009,2
9709222,2
2058,3
2059,3
2060,3
9305031,2
9405053,2
9411229,2
9805110,2
9901084,2
9312044,2
9506081,2
9505096,2
9812217,2
9202043,2
2061,3
9907201,2
2062,3
9308006,2
9901110,2
2063,3
9511151,2
9904189,2
9408141,2
9404093,2
9711133,2
2064,3
9205021,2
9208070,2
9210003,2
9210085,2
9211050,2
9212097,2
9302051,2
9304092,2
9306123,2
9308106,2
2065,3
9501105,2
9502011,2
9503083,2
9504018,2
9506031,2
9506157,2
9510071,2
9609233,2
9612138,2
9707235,2
9806003,2
9807146,2
9807189,2
9904002,2
9909145,2
9205039,2
9403049,2
9401078,2
9309135,2
9402045,2
9407089,2
9408004,2
9411112,2
9311027,2
9410026,2
9505138,2
9305154,2
9510070,2
9404188,2
9510084,2
9605061,2
9503088,2
9605219,2
9603111,2
9512174,2
9601055,2
9211114,2
9809140,2
9810098,2
9406156,2
9407109,2
2067,3
9304114,2
9402098,2
9404159,2
9407193,2
9501092,2
9508003,2
9509002,2
9509034,2
9608003,2
9206024,2
9409048,2
9707202,2
9409106,2
9810215,2
2068,3
2069,3
9807156,2
9902128,2
2070,3
9401160,2
9412157,2
9501070,2
9503218,2
9605043,2
9707233,2
9806167,2
9909061,2
205040,0
9203082,2
9406009,2
9407099,2
9404132,2
9406136,2
9408048,2
9408169,2
9311080,2
9502007,2
9503142,2
9703009,2
9210001,2
9511163,2
9502002,2
9504057,2
9504155,2
9506205,2
9602087,2
9608041,2
9609013,2
9610179,2
9701115,2
9701146,2
9705016,2
9705058,2
9708008,2
9708153,2
9708157,2
9802138,2
9809185,2
9810159,2
9810240,2
9811019,2
9901044,2
9903008,2
9904033,2
9906006,2
2071,3
9512036,2
9604006,2
9604074,2
9712056,2
9805044,2
9308022,2
9308140,2
9401011,2
9409001,2
9502148,2
9706152,2
9709025,2
9711196,2
9202025,2
9208049,2
9209086,2
9310142,2
9403196,2
9405164,2
9506010,2
9602048,2
9603052,2
9608088,2
9712247,2
2073,3
9207045,2
9210047,2
2074,3
9804081,2
9901136,2
2075,3
2077,3
9702052,2
9908136,2
9612102,2
9612171,2
9905161,2
2078,3
9809160,2
9912033,2
9207024,2
9412179,2
9510005,2
9605208,2
9605233,2
9606061,2
9608196,2
9611101,2
9704076,2
9710196,2
9710197,2
9711111,2
9804206,2
9203074,2
2080,3
9207071,2
9712243,2
9912112,2
9301094,2
9305072,2
9305174,2
9306164,2
9307163,2
9308105,2
9309087,2
9310040,2
9311062,2
9312050,2
9312094,2
9406076,2
9407131,2
9408034,2
9408087,2
9408112,2
9411209,2
9503209,2
9607048,2
9611208,2
9710036,2
9307106,2
9410029,2
2081,3
9204097,2
9212113,2
9511208,2
9601056,2
9602166,2
9701041,2
9706041,2
9707211,2
9712085,2
9712165,2
9807234,2
9902044,2
9905063,2
9905150,2
9201071,2
9204063,2
9207032,2
9504056,2
9308037,2
9311180,2
9403124,2
9411119,2
9512079,2
9201079,2
9209105,2
9306034,2
9309014,2
9403032,2
9403075,2
9505149,2
9605220,2
9705234,2
9712102,2
9201008,2
9511032,2
9712169,2
9802204,2
2082,3
2083,3
9705075,2
9911093,2
9703087,2
9809175,2
2084,3
9205103,2
9902187,2
9903089,2
9904091,2
9910037,2
9912212,2
9701096,2
9705153,2
9706107,2
9712174,2
9812235,2
9205003,2
9403033,2
9508170,2
9306030,2
9906225,2
9912185,2
2085,3
9512098,2
9606034,2
9903221,2
9910173,2
9504045,2
9504046,2
9712120,2
9806098,2
2086,3
9910154,2
2087,3
106174,0
9405066,2
9906152,2
4125,3
12104,2
102046,0
9505145,2
9904008,2
2088,3
9502018,2
9503001,2
9608008,2
9306046,2
2089,3
2090,3
9912019,2
9912047,2
9908204,2
9701078,2
9805132,2
2092,3
2093,3
9402029,2
9606194,2
9612246,2
9708115,2
9709101,2
9906049,2
9906125,2
9911208,2
9306013,2
12228,2
9206015,2
9207086,2
9208002,2
9212011,2
9212074,2
9306091,2
9207017,2
9501024,2
9503033,2
9504150,2
9512135,2
9605172,2
9311164,2
9312110,2
9602176,2
9604017,2
9509036,2
9603205,2
9609140,2
9612073,2
9210136,2
9310105,2
9501099,2
9208012,2
9311064,2
9503109,2
9511110,2
9512048,2
9609228,2
9612030,2
9401044,2
9401046,2
9508006,2
9610007,2
9701140,2
9703114,2
9603084,2
9609185,2
9701017,2
9706019,2
9310165,2
9510154,2
9710112,2
9711054,2
9712046,2
9805142,2
9808005,2
9809184,2
9806190,2
9811050,2
9904061,2
2094,3
9602084,2
9712122,2
9908024,2
9910169,2
9506140,2
9204079,2
9205016,2
9602078,2
9607027,2
9403048,2
9502136,2
9507092,2
9512091,2
9608148,2
9609063,2
9408137,2
9501055,2
9509149,2
9611122,2
9611223,2
9702009,2
9704115,2
9706053,2
9706154,2
9604159,2
9706201,2
9704178,2
9707243,2
9403133,2
9608026,2
9609115,2
9704047,2
9704169,2
9607148,2
9308066,2
9812104,2
2096,3
9903167,2
9212112,2
9302123,2
9305132,2
9401140,2
9510089,2
9606045,2
2097,3
9805045,2
9307108,2
9405195,2
9702104,2
9707106,2
9709211,2
2098,3
9911209,2
9408156,2
2099,3
2100,3
9204041,2
9707031,2
9507036,2
9707121,2
9609113,2
2101,3
9607182,2
9709145,2
9709198,2
9805027,2
2102,3
9606016,2
9805190,2
9812141,2
9812253,2
9305040,2
9601104,2
9607067,2
9608056,2
9609051,2
9609046,2
9403017,2
9510105,2
9705068,2
9706075,2
9807222,2
9605019,2
9708112,2
9803262,2
9906108,2
2103,3
9907086,2
9409096,2
9409151,2
9311014,2
9510022,2
9706023,2
9805158,2
9812072,2
9903061,2
9907074,2
9412086,2
9801201,2
2104,3
9902166,2
9707232,2
9705079,2
9901102,2
9412002,2
2105,3
9504105,2
9803115,2
9911177,2
9302129,2
9306050,2
9612112,2
9802040,2
9803149,2
9812166,2
